user_id,blanks,comments,language,cloc,avg_memory,wall_clock,system_time,compiler_version,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
,1,10,Python,47,,,,,,,,,,,,,,
0w1,0,0,C++,14,0,0.00,0.00,-,0,0,0,0,0,0,0,7216,2424,0.00
0x1337,6,0,C++,36,0,0.00,0.00,-,0,0,0,0,0,0,0,10072,2608,0.00
0x42,28,1,Java,64,0,0.04,0.00,-,0,1,0,0,1,64,0,-,21532,0.04
1010110001010,1,0,C++,12,-,-,-,-,-,4,-,-,-1,-,-,-,-,-
12rmshe,3,9,C++,37,0,0.00,0.00,-,0,0,0,0,0,1328,0,8872,2512,0.00
200,10,0,Python,28,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6204,0.00
354898002,21,1,C++,35,-,-,-,-,-,0,-,-,-15,-,-,8584,-,-
3bdelra7man,1,2,C++,32,0,0.00,0.00,-,0,0,0,0,0,0,0,9992,2512,0.00
3omda,6,2,C++,20,0,0.00,0.00,-,0,0,0,0,0,0,0,9968,2584,0.00
6eJIa9IzZzTeHb,16,1,C++,58,0,0.00,0.00,-,0,0,0,0,0,0,0,9952,2536,0.00
74th,8,2,Python,25,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6752,0.00
8cbx,0,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,7208,2272,0.00
9gix,12,0,Python,35,0,0.00,0.00,3.5,0,1,0,0,2,0,0,-,7220,0.00
A0sorgv,9,5,C++,27,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
ABHISHEK004,25,1,C++,80,0,0.72,0.04,-,0,0,0,0,0,186424,0,14800,2628,0.67
ACalvin,0,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,7992,2316,0.00
ACgege,7,0,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,8552,2496,0.00
ADJA,9,2,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,8336,2608,0.00
AFGhazy,3,0,C++,48,0,0.00,0.00,-,0,0,0,0,0,0,0,11288,2580,0.00
AIDUMP,7,3,C++,47,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
AJ721,11,60,Java,64,0,0.05,0.00,-,0,1,0,0,1,64,0,-,21420,0.04
AK93,4,0,C++,42,0,0.00,0.00,-,0,0,0,0,0,0,0,10008,2380,0.00
AKim,12,1,C++,61,0,0.00,0.00,-,0,0,0,0,0,0,0,11376,2760,0.00
ALOHAYS,5,0,C++,42,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1380,0.00
ANEvans,5,3,Java,25,0,0.07,0.00,-,0,0,0,0,0,64,0,-,24700,0.07
ASverdlov,3,1,C++,26,0,0.00,0.00,-,0,0,0,0,0,0,0,11000,2568,0.00
AaronYChan,10,3,Java,38,0,0.05,0.00,-,0,1,0,0,1,64,0,-,21692,0.04
Abacist,11,3,C++,38,0,0.00,0.00,-,0,0,0,0,0,0,0,11288,2472,0.00
AbhiAb,3,5,C++,47,0,0.00,0.00,-,0,0,0,0,0,0,0,9992,2568,0.00
AeroAhn,9,0,C,33,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Agentchuck,15,4,C++,57,0,0.00,0.00,-,0,0,0,0,255,0,0,11728,2480,0.00
AhmedFathyAly,15,11,Java,81,0,0.04,0.00,-,0,1,0,0,1,64,0,-,21704,0.03
AizukiKoh,3,0,C#,69,0,0.01,0.00,-,0,0,0,0,0,0,0,-,14452,0.00
Aj5774,8,2,C++,54,0,0.52,0.00,-,0,0,0,0,0,137160,0,10992,2584,0.51
Ajlohr,2,0,Java,28,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21284,0.04
Akigeor,0,1,C++,43,0,0.00,0.00,-,0,0,0,0,0,0,0,8248,2696,0.00
Aksenov239,10,0,Java,44,0,0.04,0.01,-,0,0,0,0,0,64,0,-,21552,0.03
Alamin,12,9,C++,69,0,0.00,0.00,-,0,0,0,0,0,0,0,10224,2644,0.00
Alcarinquo,6,0,C++,27,0,0.00,0.00,-,0,0,0,0,0,0,0,9656,2740,0.00
Aleksander,12,2,C++,42,0,0.00,0.00,-,0,0,0,0,0,0,0,8984,2672,0.00
AlexAlvarez,3,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,10000,2588,0.00
AlexVistyazh,9,1,C++,34,0,0.00,0.00,-,0,0,0,0,0,0,0,10176,2612,0.00
AlexanderL,5,4,C++,32,0,0.00,0.00,-,0,-15,0,0,127,0,0,-,1428,0.00
AlexanderSM,10,0,Java,45,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Alexnus,10,3,Java,28,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21408,0.03
Alextrovert,13,2,C++,98,0,0.00,0.00,-,0,0,0,0,0,0,0,10320,2676,0.00
Algiz,4,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,10048,2472,0.00
AlohaDH,2,0,C++,17,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1344,0.00
Alramech,5,11,Python,36,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6220,0.00
AlthafMohammed,9,0,Java,46,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21292,0.04
Alwahsh,6,14,C++,36,0,0.00,0.00,-,0,0,0,0,134,0,0,11312,2520,0.00
Ambling,7,1,Java,18,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21384,0.04
AmolMandhane,5,0,Python,10,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6516,0.00
AnPelec,11,0,C++,38,0,0.00,0.00,-,0,0,0,0,0,0,0,10352,2492,0.00
AndersTornkvist,13,9,Python,75,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6204,0.00
Andrei6184,1,0,C++,16,0,0.03,0.00,-,0,0,0,0,0,1328,0,10056,2612,0.02
Andretti,7,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,7872,2116,0.00
AndrewNguyen,2,5,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,10104,2576,0.00
Andryxa,4,0,C++,33,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
AndyAder,23,2,C++,30,0,0.00,0.00,-,0,0,0,0,0,0,0,8536,2624,0.00
AndyBear,5,0,C++,37,0,0.00,0.00,-,0,0,0,0,136,0,0,10136,2324,0.00
Annie,3,0,C++,22,0,0.00,0.00,-,0,0,0,0,0,0,0,10328,2504,0.00
Anthrax,12,5,Python,20,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7280,0.00
Anton92nd,4,0,C++,30,0,0.00,0.00,-,0,0,0,0,136,0,0,8816,2364,0.00
Antrax,3,11,Java,21,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21520,0.03
AnuarTB,10,0,C++,35,0,0.00,0.00,-,0,0,0,0,0,0,0,9688,2520,0.00
Anup21d,5,0,C++,25,-,-,-,-,-,0,-,-,-15,-,-,9896,-,-
Anuraag,8,0,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,9992,2536,0.00
AnybodyButClinton,4,1,C++,19,0,0.00,0.00,-,0,0,0,0,136,0,0,10328,2404,0.00
ApoorvGupta,8,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,1328,0,9936,2664,0.00
Aran,9,5,Python,17,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7228,0.00
AravindaDP,5,0,C#,37,0,0.01,0.00,-,0,0,0,0,0,8,0,-,14372,0.00
Arcey,4,0,C++,17,0,0.00,0.00,-,0,0,0,0,136,0,0,10232,2260,0.00
Archetype,14,0,C++,30,0,4.44,3.25,-,0,0,0,0,0,137224,0,11016,2460,0.90
Archimage,12,4,Java,52,0,0.04,0.01,-,0,0,0,0,1,64,0,-,21640,0.02
Ardavel,11,0,C++,76,0,0.00,0.00,-,0,0,0,0,0,0,0,10176,2460,0.00
Areseye,6,0,C++,47,0,0.00,0.00,-,0,0,0,0,0,1328,0,9864,2604,0.00
Aries512,33,1,Java,386,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21368,0.04
ArmandNM,3,1,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,10216,2408,0.00
Arrows,3,0,C++,17,0,0.03,0.02,-,0,0,0,0,0,1328,0,11208,2368,0.01
Arseny,3,1,Python,14,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6452,0.00
Arshu,2,0,C++,22,0,0.00,0.00,-,0,0,0,0,0,0,0,10000,2524,0.00
Arstine,3,0,C++,34,0,0.00,0.00,-,0,0,0,0,0,0,0,8584,2628,0.00
ArtHoly,3,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,10184,2576,0.00
Arti1990,14,6,C++,49,0,0.00,0.00,-,0,0,0,0,0,0,0,9728,2592,0.00
Artifere,5,1,C++,22,0,0.00,0.00,-,0,0,0,0,0,1328,0,9984,2452,0.00
Arup,9,0,Java,20,0,0.07,0.00,-,0,0,0,0,0,64,0,-,24724,0.06
AshishRKO,9,0,C++,20,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2480,0.00
Askhatish,8,0,C++,40,0,0.00,0.00,-,0,0,0,0,0,944,0,8800,2520,0.00
Asocasno,9,4,C++,40,0,0.00,0.00,-,0,0,0,0,0,0,0,9960,2332,0.00
Atropine,8,0,C++,20,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1436,0.00
Atrus,8,0,C++,52,0,0.00,0.00,-,0,0,0,0,1,0,0,16576,2576,0.00
Attrom,4,0,C++,33,0,0.00,0.00,-,0,0,0,0,0,1328,0,10064,2440,0.00
Auenwald,3,0,C++,40,0,0.00,0.00,-,0,0,0,0,0,0,0,9832,2480,0.00
Aurel,8,1,Python,20,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6836,0.00
Aussiroth,3,0,Python,34,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6188,0.00
Auster,9,0,C++,88,0,0.00,0.00,-,0,0,0,0,0,0,0,10760,2464,0.00
Awcrr,1,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,7968,2196,0.00
Aztrorisk,3,0,Python,17,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6216,0.00
Babouche,7,3,C++,27,0,0.00,0.00,-,0,0,0,0,0,0,0,10256,2600,0.00
Backspe,6,0,C,29,0,0.00,0.00,-,0,0,0,0,127,0,0,7312,1276,0.00
Bagla,10,1,C++,44,0,0.00,0.00,-,0,0,0,0,0,0,0,8240,2576,0.00
Baklazan,4,0,C++,38,0,0.00,0.00,-,0,0,0,0,0,0,0,8184,2608,0.00
Balajiganapathi,25,10,C++,114,0,0.00,0.00,-,0,0,0,0,0,0,0,10272,2444,0.00
BananaTree,2,0,C++,37,0,0.00,0.00,-,0,0,0,0,0,0,0,11104,2612,0.00
Bars,12,0,C++,34,0,0.00,0.00,-,0,0,0,0,0,0,0,11104,2468,0.00
BarsukAlexey,9,0,C++,32,0,0.00,0.00,-,0,0,0,0,0,0,0,10168,2612,0.00
Barty,1,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,8344,2712,0.00
Becaucse,8,0,C,18,0,0.00,0.00,-,0,0,0,0,127,0,0,7264,1436,0.00
BeeBetter,0,1,C++,31,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1436,0.00
Bence,19,1,C#,91,0,0.01,0.00,-,0,0,0,0,0,0,0,-,14468,0.00
Bench,3,0,Java,51,0,0.07,0.00,-,0,0,0,0,0,72,0,-,29676,0.07
BendingUnit22,2,1,Python,12,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6456,0.00
Benjibs,5,2,C++,13,0,0.00,0.00,-,0,0,0,0,0,0,0,9968,2808,0.00
Benyamin,5,3,C++,81,0,0.00,0.00,-,0,0,0,0,0,0,0,12200,2600,0.00
Beresta,4,0,C#,37,0,0.00,0.00,-,0,0,0,0,2,0,0,-,11988,0.00
Beriand,21,0,C++,57,0,1.80,0.00,-,0,0,0,0,0,0,0,8240,2272,1.80
Betlista,11,0,Java,43,0,0.09,0.01,-,0,0,0,0,0,64,0,-,85516,0.07
Bewww,7,28,C++,61,0,0.00,0.00,-,0,0,0,0,0,0,0,8536,2168,0.00
Bg1,2,2,Java,28,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21732,0.04
Bidhan,21,7,C++,61,0,0.00,0.00,-,0,0,0,0,134,0,0,12448,2548,0.00
BigWaterMan,8,7,C++,33,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
BigWolf,2,0,C++,73,0,0.00,0.00,-,0,0,0,0,0,0,0,10480,2488,0.00
Bigmac,6,109,C++,113,0,0.00,0.00,-,0,0,0,0,1,0,0,13512,2512,0.00
Biigbang,5,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,7424,2356,0.00
Billtwo,5,0,Java,65,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21188,0.04
Bipo,10,3,C++,62,0,0.29,0.00,-,0,0,0,0,0,0,0,10176,2500,0.29
BishalG,2,16,C++,42,0,0.00,0.00,-,0,0,0,0,136,0,0,9768,2296,0.00
Biwwie,12,4,C#,62,0,0.01,0.00,-,0,0,0,0,1,0,0,-,13416,0.00
Biylda,16,1,C#,93,0,0.01,0.00,-,0,0,0,0,0,0,0,-,15000,0.01
BlackGammon,6,0,Python,9,0,0.03,0.00,2.7,0,0,0,0,0,0,0,-,19280,0.02
BlazWin,4,0,C++,32,0,0.00,0.00,-,0,0,0,0,0,0,0,8616,2668,0.00
Blinken,20,16,Java,253,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
BlinkingStar,3,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,8216,2744,0.00
BluElist,6,0,Python,15,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7204,0.00
BlueGene,4,2,C++,51,0,0.00,0.00,-,0,0,0,0,0,0,0,10408,2616,0.00
Boping,1,0,C++,11,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1432,0.00
BothEarRim,6,0,C++,40,0,0.00,0.00,-,0,0,0,0,0,1328,0,8832,2580,0.00
Bradrin,4,0,Java,32,0,0.07,0.00,-,0,0,0,0,0,72,0,-,24884,0.06
Breda,3,0,C++,26,0,0.00,0.00,-,0,0,0,0,0,0,0,7440,2344,0.00
BrettAM,11,0,Java,57,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21516,0.03
BrokenWingAngel,7,9,C++,41,0,0.00,0.00,-,0,0,0,0,0,0,0,10072,2460,0.00
BrunoVCosta,0,0,C++,21,0,0.00,0.00,-,0,0,0,0,136,0,0,11424,2384,0.00
BryceSandlund,6,0,C++,21,0,0.00,0.00,-,0,0,0,0,0,0,0,8264,2688,0.00
Bryon,4,0,C++,27,0,0.00,0.00,-,0,0,0,0,0,0,0,9968,2616,0.00
Bugloon,5,0,Python,23,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6388,0.00
Bulsa,5,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,11344,2492,0.00
Burglarralgrub,0,0,C++,23,0,0.00,0.00,-,0,0,0,0,136,0,0,8608,2368,0.00
Burney,0,0,C++,21,-,-,-,-,-,2,-,-,-1,-,-,-,-,-
Butozerca,5,0,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,7416,2272,0.00
BwaKell,20,3,Java,93,0,0.09,0.00,-,0,0,0,0,0,64,0,-,43420,0.09
Byeonggyu,2,0,C++,24,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1416,0.00
CGHo,10,6,Python,48,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6136,0.00
CHRIST,29,196,C#,1509,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
CJJ,5,0,Python,32,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6220,0.00
CPCPC,0,0,C++,11,0,0.00,0.00,-,0,0,0,0,0,0,0,7208,2340,0.00
Cacad,6,0,C,25,0,0.00,0.00,-,0,0,0,0,127,0,0,7464,1432,0.00
Caesar11,9,2,C++,83,0,0.00,0.00,-,0,0,0,0,0,1584,0,9640,2264,0.00
Candyman,0,1,C++,26,0,0.00,0.00,-,0,0,0,0,0,8,0,10080,2480,0.00
CarrDelling,15,0,Python,26,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6112,0.00
Cartman,2,0,Python,8,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6536,0.00
Carups,2,1,C++,53,0,0.00,0.00,-,0,0,0,0,0,0,0,10384,2412,0.00
CatNote,1,0,C++,12,0,0.00,0.00,-,0,0,0,0,0,0,0,7640,2204,0.00
CatalinCraciun,14,3,C++,42,0,0.00,0.00,-,0,0,0,0,0,0,0,12512,2684,0.00
Catch,8,1,Java,23,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21560,0.04
Cerberus97,12,0,C++,29,0,0.00,0.00,-,0,0,0,0,136,0,0,10552,2188,0.00
ChCat,14,0,Java,60,0,0.05,0.01,-,0,0,0,0,1,64,0,-,21412,0.03
ChaosPP,7,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,7216,2340,0.00
Chappie,0,0,C++,20,0,0.00,0.00,-,0,0,0,0,0,0,0,10056,2544,0.00
CharanBandikatla,1,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,8232,2700,0.00
CheeseCake,5,0,C++,26,0,0.00,0.00,-,0,0,0,0,0,0,0,11280,2356,0.00
Chei,1,0,Python,9,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7220,0.00
ChengChieh,4,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,10152,2448,0.00
Cheshulko,5,1,C++,52,0,0.00,0.00,-,0,0,0,0,0,0,0,10032,2528,0.00
Chewbacca,4,2,Python,14,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6488,0.00
ChienYu,5,2,Python,26,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6112,0.00
Chitly,0,1,C++,21,0,0.00,0.00,-,0,0,0,0,0,1584,0,7696,2244,0.00
ChrisViking,25,22,Python,45,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6164,0.00
ChromeFish,6,7,C++,60,0,0.00,0.00,-,0,0,0,0,136,0,0,10600,2404,0.00
Chumblespuzz,10,0,Java,25,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21560,0.04
Cicero49,7,0,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,9928,2480,0.00
Cilik,4,0,C,21,0,0.00,0.00,-,0,0,0,0,127,0,0,7072,1416,0.00
Cire,6,4,Java,36,0,0.07,0.00,-,0,0,0,0,0,64,0,-,24956,0.06
Clarissa,7,11,Python,18,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6924,0.00
CleRIC,14,7,C++,99,0,0.00,0.00,-,0,0,0,0,0,0,0,10296,2648,0.00
Cleaner,1,0,C++,12,0,0.00,0.00,-,0,0,0,0,0,0,0,9744,2624,0.00
Code14,13,12,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,8392,2632,0.00
CodeCat,9,0,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,10056,2364,0.00
CodeGreg,6,1,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,10488,2612,0.00
Colander,5,4,Java,24,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Coldblade,2,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2464,0.00
Colorblind,1,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,8280,2524,0.00
ComputerDruid,2,1,Python,8,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7228,0.00
Conny,4,0,C++,18,0,0.03,0.02,-,0,0,0,0,0,1328,0,10048,2368,0.01
CorupTa,6,0,C,21,0,0.00,0.00,-,0,0,0,0,127,0,0,7752,1376,0.00
Costyv95,6,0,C++,28,0,0.00,0.00,-,0,0,0,0,0,0,0,7872,2232,0.00
CrazyGenius,3,0,Python,19,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6416,0.00
Cricycle,2,0,Java,25,0,0.08,0.00,-,0,0,0,0,0,64,0,-,25096,0.07
Croohand,8,0,C++,49,0,0.00,0.00,-,0,0,0,0,0,0,0,10264,2632,0.00
Crossfade,8,0,C++,38,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
Cruiser,4,0,C++,30,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
CubicleHero,3,1,Java,31,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21824,0.04
CuteCube,16,3,Python,29,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6164,0.00
Cwhelan,3,0,Java,25,0,0.08,0.01,-,0,0,0,0,0,64,0,-,24940,0.07
Cwind,1,0,C++,28,0,0.00,0.00,-,0,0,0,0,0,0,0,8896,2448,0.00
CyberEwok,0,3,Python,18,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6128,0.00
CyberZHG,1,2,C++,17,0,0.00,0.00,-,0,0,0,0,0,1328,0,9744,2516,0.00
Cyker,12,0,C++,60,0,0.00,0.00,-,0,0,0,0,0,0,0,10216,2456,0.00
CyoSeKyo,2,0,C++,43,0,0.00,0.00,-,0,0,0,0,136,0,0,8704,2340,0.00
Cyphase,18,11,Python,23,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6564,0.00
D0NKEY,14,8,Java,45,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21504,0.03
DAMF,12,4,Python,25,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6380,0.00
DBZX,15,12,C++,119,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
DBug,5,1,C++,32,0,0.00,0.00,-,0,0,0,0,0,0,0,12632,2644,0.00
DKDC,4,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2476,0.00
DKolodzey,2,0,C++,21,0,0.00,0.00,-,0,0,0,0,0,0,0,10024,2492,0.00
DSquare,16,1,C++,45,0,0.00,0.00,-,0,0,0,0,0,0,0,10016,2456,0.00
DXsmiley,2,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,9952,2388,0.00
Daedalus,0,34,C++,26,0,0.71,0.06,-,0,0,0,0,0,251992,0,10280,2444,0.65
Dalimil,7,0,C++,26,0,0.00,0.00,-,0,0,0,0,0,0,0,8344,2700,0.00
Daria,1,0,C++,14,0,0.00,0.00,-,0,0,0,0,0,0,0,10104,2488,0.00
DarkZero,6,1,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,8744,2468,0.00
Darkgeass,3,0,C++,15,0,0.00,0.00,-,0,0,0,0,0,0,0,9984,2568,0.00
Daulet,13,27,C++,32,0,0.00,0.00,-,0,0,0,0,0,0,0,8216,2696,0.00
DavidS,13,8,C++,139,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
DeanW,13,3,C,35,0,0.00,0.00,-,0,0,0,0,127,0,0,7064,1440,0.00
Deeles,5,0,Java,26,0,0.07,0.00,-,0,0,0,0,0,72,0,-,29764,0.06
Defrag,4,0,Python,12,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6188,0.00
Dembel,7,0,C++,34,0,0.00,0.00,-,0,0,0,0,0,0,0,7912,2436,0.00
Dendro,19,2,C++,75,0,0.00,0.00,-,0,0,0,0,0,0,0,22048,2524,0.00
Dhairya,2,0,C,23,0,0.00,0.00,-,0,0,0,0,127,0,0,7184,1340,0.00
DiegoCR,13,6,C++,21,0,0.64,0.01,-,0,0,0,0,0,137192,0,11184,2544,0.63
Differ,9,0,C++,42,0,0.00,0.00,-,0,0,0,0,0,0,0,10152,2540,0.00
DimaPhil,8,0,C++,49,0,0.00,0.00,-,0,0,0,0,0,0,0,9880,2444,0.00
Dismember,12,1,C++,68,0,0.00,0.00,-,0,0,0,0,0,0,0,9880,2520,0.00
Disruption,7,1,Java,23,0,0.07,0.00,-,0,0,0,0,0,64,0,-,24612,0.07
Dive5617,14,2,C++,83,0,0.00,0.00,-,0,0,0,0,0,0,0,10336,2672,0.00
DmitryAnkudinov,10,4,Java,30,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21356,0.03
DoDoHushHush,4,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2476,0.00
Dohoho,8,3,Java,45,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21456,0.04
DonaldDuck,8,1,C++,35,0,0.00,0.00,-,0,0,0,0,0,0,0,10104,2460,0.00
DorianG,4,3,Java,26,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21468,0.04
Doru,8,0,C++,20,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1436,0.00
Drevnij,20,0,Java,26,0,0.04,0.00,-,0,0,0,0,0,72,0,-,21568,0.04
Dstbstr,10,0,Java,61,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21348,0.03
DuX,11,0,C++,25,0,0.00,0.00,-,0,-15,0,0,127,0,0,-,1372,0.00
DukeBG,3,1,C#,34,0,0.01,0.00,-,0,0,0,0,0,8,0,-,14392,0.01
Duxar,20,2,C++,105,-,-,-,-,-,0,-,-,-15,-,-,10232,-,-
Dwylkz,2,0,C++,21,0,0.00,0.00,-,0,0,0,0,0,0,0,8352,2596,0.00
DylanN,4,1,Python,7,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7268,0.00
EKGMA,2,1,C++,20,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2624,0.00
Earthwings,7,1,Python,22,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7228,0.00
Eason,3,1,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,11200,2472,0.00
East,1,0,C++,24,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
EatSleepCode,6,2,C++,58,0,0.00,0.00,-,0,0,0,0,0,0,0,10120,2612,0.00
EiLx2,4,0,C++,18,0,0.00,0.00,-,0,0,0,0,136,0,0,10440,2444,0.00
Eibe,1,0,Python,13,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6452,0.00
Ekas,1,0,C,27,0,0.00,0.00,-,0,0,0,0,127,0,0,7552,1384,0.00
Eklavya,7,6,C++,66,0,0.00,0.00,-,0,0,0,0,0,0,0,8920,2524,0.00
Elias,7,2,Java,31,0,0.08,0.00,-,0,0,0,0,0,72,0,-,29936,0.07
Elshiko,2,0,C++,21,0,0.00,0.00,-,0,0,0,0,0,0,0,10336,2388,0.00
Empress,1,1,C++,30,0,0.00,0.00,-,0,0,0,0,0,0,0,8768,2388,0.00
Empty007,12,0,C++,45,0,0.00,0.00,-,0,0,0,0,0,0,0,9920,2480,0.00
EnTerr,15,8,Python,24,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6680,0.00
Endagorion,7,0,C++,52,0,0.00,0.00,-,0,0,0,0,0,0,0,10384,2628,0.00
Entlicher,7,13,Java,36,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21508,0.04
Epiq,7,1,C++,27,0,0.00,0.00,-,0,0,0,0,0,0,0,11056,2524,0.00
Eragon77,3,0,C++,12,0,0.00,0.00,-,0,0,0,0,0,0,0,9896,2568,0.00
EriKKo,0,0,Python,11,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6400,0.00
EricLuo,5,3,Java,38,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21252,0.04
Estelle,2,7,C++,16,0,0.00,0.00,-,0,0,0,0,0,0,0,8504,2604,0.00
Ewelina131,1,0,C++,20,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2616,0.00
FCB1234,4,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,7328,2436,0.00
Fajrin,5,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,7272,2352,0.00
